pruning,ordering-heuristic,scenario,method,runtime,epoch
True,min-degree,s5,MAP,0.2738962173461914,84
True,min-degree,s5,MargDist,0.0955362319946289,84
True,min-degree,s6,MAP,0.40050673484802246,84
True,min-degree,s6,MargDist,0.03965473175048828,84
True,min-degree,s7,MAP,0.35642480850219727,84
True,min-degree,s7,MargDist,0.08331465721130371,84
True,min-degree,s8,MAP,0.18361473083496094,84
True,min-degree,s8,MargDist,0.09719562530517578,84
True,min-degree,s1,MAP,0.12508058547973633,85
True,min-degree,s1,MargDist,0.12653470039367676,85
True,min-degree,s2,MAP,0.02821803092956543,85
True,min-degree,s2,MargDist,0.0170438289642334,85
True,min-degree,s3,MAP,0.2675139904022217,85
True,min-degree,s3,MargDist,0.09166097640991211,85
True,min-degree,s4,MAP,0.11680746078491211,85
True,min-degree,s4,MargDist,0.15241169929504395,85
True,min-degree,s5,MAP,0.11883378028869629,85
True,min-degree,s5,MargDist,0.02914142608642578,85
True,min-degree,s6,MAP,0.17118167877197266,85
True,min-degree,s6,MargDist,0.06507611274719238,85
True,min-degree,s7,MAP,0.40723109245300293,85
True,min-degree,s7,MargDist,0.08208990097045898,85
True,min-degree,s8,MAP,0.1652534008026123,85
True,min-degree,s8,MargDist,0.1063530445098877,85
True,min-degree,s1,MAP,0.13266777992248535,86
True,min-degree,s1,MargDist,0.14003348350524902,86
True,min-degree,s2,MAP,0.13350725173950195,86
True,min-degree,s2,MargDist,0.1089627742767334,86
True,min-degree,s3,MAP,0.09328913688659668,86
True,min-degree,s3,MargDist,0.09670615196228027,86
True,min-degree,s4,MAP,0.13230037689208984,86
True,min-degree,s4,MargDist,0.12669086456298828,86
True,min-degree,s5,MAP,0.7835230827331543,86
True,min-degree,s5,MargDist,0.07752752304077148,86
True,min-degree,s6,MAP,0.37532949447631836,86
True,min-degree,s6,MargDist,0.0732417106628418,86
True,min-degree,s7,MAP,1.448131799697876,86
True,min-degree,s7,MargDist,0.06979632377624512,86
True,min-degree,s8,MAP,0.11199951171875,86
True,min-degree,s8,MargDist,0.0840616226196289,86
True,min-degree,s1,MAP,0.03939080238342285,87
True,min-degree,s1,MargDist,0.01961207389831543,87
True,min-degree,s2,MAP,0.41109275817871094,87
True,min-degree,s2,MargDist,0.08505010604858398,87
True,min-degree,s3,MAP,0.13489294052124023,87
True,min-degree,s3,MargDist,0.10717391967773438,87
True,min-degree,s4,MAP,0.10032820701599121,87
True,min-degree,s4,MargDist,0.09848499298095703,87
True,min-degree,s5,MAP,0.8043177127838135,87
True,min-degree,s5,MargDist,0.10056281089782715,87
True,min-degree,s6,MAP,0.7552151679992676,87
True,min-degree,s6,MargDist,0.09088516235351562,87
True,min-degree,s7,MAP,0.1800825595855713,87
True,min-degree,s7,MargDist,0.10921287536621094,87
True,min-degree,s8,MAP,0.18259763717651367,87
True,min-degree,s8,MargDist,0.11110043525695801,87
True,min-degree,s1,MAP,0.009766817092895508,88
True,min-degree,s1,MargDist,0.006081581115722656,88
True,min-degree,s2,MAP,0.03894686698913574,88
True,min-degree,s2,MargDist,0.027480125427246094,88
True,min-degree,s3,MAP,0.3442096710205078,88
True,min-degree,s3,MargDist,0.08340024948120117,88
True,min-degree,s4,MAP,0.24302005767822266,88
True,min-degree,s4,MargDist,0.08841848373413086,88
True,min-degree,s5,MAP,1.5331084728240967,88
True,min-degree,s5,MargDist,0.09726667404174805,88
True,min-degree,s6,MAP,0.7062265872955322,88
True,min-degree,s6,MargDist,0.08056783676147461,88
True,min-degree,s7,MAP,0.18160319328308105,88
True,min-degree,s7,MargDist,0.09454131126403809,88
True,min-degree,s8,MAP,0.18677902221679688,88
True,min-degree,s8,MargDist,0.10235786437988281,88
True,min-degree,s1,MAP,0.12731051445007324,89
True,min-degree,s1,MargDist,0.09216547012329102,89
True,min-degree,s2,MAP,0.12972497940063477,89
True,min-degree,s2,MargDist,0.10965156555175781,89
True,min-degree,s3,MAP,0.13403558731079102,89
True,min-degree,s3,MargDist,0.09193825721740723,89
True,min-degree,s4,MAP,0.10299229621887207,89
True,min-degree,s4,MargDist,0.09657073020935059,89
True,min-degree,s5,MAP,0.6943056583404541,89
True,min-degree,s5,MargDist,0.10036635398864746,89
True,min-degree,s6,MAP,0.7698848247528076,89
True,min-degree,s6,MargDist,0.06322479248046875,89
True,min-degree,s7,MAP,0.20802974700927734,89
True,min-degree,s7,MargDist,0.10205745697021484,89
True,min-degree,s8,MAP,0.26413869857788086,89
True,min-degree,s8,MargDist,0.09279084205627441,89
True,min-degree,s1,MAP,0.013939142227172852,90
True,min-degree,s1,MargDist,0.012259244918823242,90
True,min-degree,s2,MAP,0.04185032844543457,90
True,min-degree,s2,MargDist,0.025881290435791016,90
True,min-degree,s3,MAP,0.1415727138519287,90
True,min-degree,s3,MargDist,0.08890819549560547,90
True,min-degree,s4,MAP,0.11985421180725098,90
True,min-degree,s4,MargDist,0.09039807319641113,90
True,min-degree,s5,MAP,0.1658327579498291,90
True,min-degree,s5,MargDist,0.03201580047607422,90
True,min-degree,s6,MAP,2.5166196823120117,90
True,min-degree,s6,MargDist,0.0798788070678711,90
True,min-degree,s7,MAP,0.2766890525817871,90
True,min-degree,s7,MargDist,0.11009073257446289,90
True,min-degree,s8,MAP,0.09775996208190918,90
True,min-degree,s8,MargDist,0.06207585334777832,90
True,min-degree,s1,MAP,0.028533458709716797,91
True,min-degree,s1,MargDist,0.017253398895263672,91
True,min-degree,s2,MAP,0.02644944190979004,91
True,min-degree,s2,MargDist,0.02122211456298828,91
True,min-degree,s3,MAP,0.2522580623626709,91
True,min-degree,s3,MargDist,0.08376908302307129,91
True,min-degree,s4,MAP,0.09768295288085938,91
True,min-degree,s4,MargDist,0.10245490074157715,91
True,min-degree,s5,MAP,0.8070588111877441,91
True,min-degree,s5,MargDist,0.09797215461730957,91
True,min-degree,s6,MAP,0.11852502822875977,91
True,min-degree,s6,MargDist,0.048227787017822266,91
True,min-degree,s7,MAP,0.47456884384155273,91
True,min-degree,s7,MargDist,0.1070396900177002,91
True,min-degree,s8,MAP,0.22168803215026855,91
True,min-degree,s8,MargDist,0.16391801834106445,91
True,min-degree,s1,MAP,0.051924943923950195,92
True,min-degree,s1,MargDist,0.03338742256164551,92
True,min-degree,s2,MAP,0.1946103572845459,92
True,min-degree,s2,MargDist,0.12236499786376953,92
True,min-degree,s3,MAP,0.24982404708862305,92
True,min-degree,s3,MargDist,0.08384513854980469,92
True,min-degree,s4,MAP,0.17056488990783691,92
True,min-degree,s4,MargDist,0.12358212471008301,92
True,min-degree,s5,MAP,0.13525724411010742,92
True,min-degree,s5,MargDist,0.012795686721801758,92
True,min-degree,s6,MAP,0.4962191581726074,92
True,min-degree,s6,MargDist,0.08449959754943848,92
True,min-degree,s7,MAP,0.28704094886779785,92
True,min-degree,s7,MargDist,0.10957145690917969,92
True,min-degree,s8,MAP,0.22157812118530273,92
True,min-degree,s8,MargDist,0.10208964347839355,92
True,min-degree,s1,MAP,0.1213843822479248,93
True,min-degree,s1,MargDist,0.11530709266662598,93
True,min-degree,s2,MAP,0.07671833038330078,93
True,min-degree,s2,MargDist,0.051886558532714844,93
True,min-degree,s3,MAP,0.39664125442504883,93
True,min-degree,s3,MargDist,0.09537482261657715,93
True,min-degree,s4,MAP,0.09747529029846191,93
True,min-degree,s4,MargDist,0.11509060859680176,93
True,min-degree,s5,MAP,0.19736862182617188,93
True,min-degree,s5,MargDist,0.14703774452209473,93
True,min-degree,s6,MAP,0.7495577335357666,93
True,min-degree,s6,MargDist,0.10845375061035156,93
True,min-degree,s7,MAP,0.6729671955108643,93
True,min-degree,s7,MargDist,0.0741877555847168,93
True,min-degree,s8,MAP,0.22792601585388184,93
True,min-degree,s8,MargDist,0.11056756973266602,93
True,min-degree,s1,MAP,0.12067508697509766,94
True,min-degree,s1,MargDist,0.06859922409057617,94
True,min-degree,s2,MAP,0.24581384658813477,94
True,min-degree,s2,MargDist,0.09430122375488281,94
True,min-degree,s3,MAP,0.4252147674560547,94
True,min-degree,s3,MargDist,0.07607913017272949,94
True,min-degree,s4,MAP,0.10207533836364746,94
True,min-degree,s4,MargDist,0.06235051155090332,94
True,min-degree,s5,MAP,1.4165008068084717,94
True,min-degree,s5,MargDist,0.08514618873596191,94
True,min-degree,s6,MAP,0.27765679359436035,94
True,min-degree,s6,MargDist,0.11252403259277344,94
True,min-degree,s7,MAP,0.8137664794921875,94
True,min-degree,s7,MargDist,0.07018756866455078,94
True,min-degree,s8,MAP,0.14577198028564453,94
True,min-degree,s8,MargDist,0.1109774112701416,94
True,min-degree,s1,MAP,0.12588000297546387,95
True,min-degree,s1,MargDist,0.08404397964477539,95
True,min-degree,s2,MAP,0.013648033142089844,95
True,min-degree,s2,MargDist,0.01266622543334961,95
True,min-degree,s3,MAP,0.09432029724121094,95
True,min-degree,s3,MargDist,0.06099534034729004,95
True,min-degree,s4,MAP,0.13907814025878906,95
True,min-degree,s4,MargDist,0.08721446990966797,95
True,min-degree,s5,MAP,0.0853874683380127,95
True,min-degree,s5,MargDist,0.016052722930908203,95
True,min-degree,s6,MAP,0.41881465911865234,95
True,min-degree,s6,MargDist,0.04507303237915039,95
True,min-degree,s7,MAP,1.4279003143310547,95
True,min-degree,s7,MargDist,0.08036494255065918,95
True,min-degree,s8,MAP,0.16258811950683594,95
True,min-degree,s8,MargDist,0.09128046035766602,95
True,min-degree,s1,MAP,0.04818987846374512,96
True,min-degree,s1,MargDist,0.02817368507385254,96
True,min-degree,s2,MAP,0.18286538124084473,96
True,min-degree,s2,MargDist,0.08711719512939453,96
True,min-degree,s3,MAP,0.12348198890686035,96
True,min-degree,s3,MargDist,0.07813668251037598,96
True,min-degree,s4,MAP,0.18691802024841309,96
True,min-degree,s4,MargDist,0.10592174530029297,96
True,min-degree,s5,MAP,0.22865653038024902,96
True,min-degree,s5,MargDist,0.08734011650085449,96
True,min-degree,s6,MAP,0.6724069118499756,96
True,min-degree,s6,MargDist,0.07756757736206055,96
True,min-degree,s7,MAP,0.11143040657043457,96
True,min-degree,s7,MargDist,0.07338571548461914,96
True,min-degree,s8,MAP,0.27254748344421387,96
True,min-degree,s8,MargDist,0.08983659744262695,96
True,min-degree,s1,MAP,0.052431344985961914,97
True,min-degree,s1,MargDist,0.024381399154663086,97
True,min-degree,s2,MAP,0.02918839454650879,97
True,min-degree,s2,MargDist,0.0272367000579834,97
True,min-degree,s3,MAP,0.08785200119018555,97
True,min-degree,s3,MargDist,0.07550406455993652,97
True,min-degree,s4,MAP,0.1530754566192627,97
True,min-degree,s4,MargDist,0.12411308288574219,97
True,min-degree,s5,MAP,0.15196657180786133,97
True,min-degree,s5,MargDist,0.1076054573059082,97
True,min-degree,s6,MAP,0.753180980682373,97
True,min-degree,s6,MargDist,0.06094789505004883,97
True,min-degree,s7,MAP,0.4085226058959961,97
True,min-degree,s7,MargDist,0.08817529678344727,97
True,min-degree,s8,MAP,0.1357262134552002,97
True,min-degree,s8,MargDist,0.10882759094238281,97
True,min-degree,s1,MAP,0.05223417282104492,98
True,min-degree,s1,MargDist,0.0235748291015625,98
True,min-degree,s2,MAP,0.13547348976135254,98
True,min-degree,s2,MargDist,0.09281301498413086,98
True,min-degree,s3,MAP,0.30160069465637207,98
True,min-degree,s3,MargDist,0.08879256248474121,98
True,min-degree,s4,MAP,0.12121272087097168,98
True,min-degree,s4,MargDist,0.09687066078186035,98
True,min-degree,s5,MAP,1.45426344871521,98
True,min-degree,s5,MargDist,0.09120416641235352,98
True,min-degree,s6,MAP,2.7950439453125,98
True,min-degree,s6,MargDist,0.06769967079162598,98
True,min-degree,s7,MAP,0.46563720703125,98
True,min-degree,s7,MargDist,0.09027504920959473,98
True,min-degree,s8,MAP,0.15217828750610352,98
True,min-degree,s8,MargDist,0.07967257499694824,98
True,min-degree,s1,MAP,0.02939438819885254,99
True,min-degree,s1,MargDist,0.016125917434692383,99
True,min-degree,s2,MAP,0.025686025619506836,99
True,min-degree,s2,MargDist,0.018623828887939453,99
True,min-degree,s3,MAP,0.17013311386108398,99
True,min-degree,s3,MargDist,0.08101248741149902,99
True,min-degree,s4,MAP,0.07250094413757324,99
True,min-degree,s4,MargDist,0.06845283508300781,99
True,min-degree,s5,MAP,0.43843698501586914,99
True,min-degree,s5,MargDist,0.10773086547851562,99
True,min-degree,s6,MAP,1.0938324928283691,99
True,min-degree,s6,MargDist,0.08571815490722656,99
True,min-degree,s7,MAP,0.6997294425964355,99
True,min-degree,s7,MargDist,0.08683300018310547,99
True,min-degree,s8,MAP,0.27890992164611816,99
True,min-degree,s8,MargDist,0.09380435943603516,99
True,min-degree,s1,MAP,0.04678750038146973,100
True,min-degree,s1,MargDist,0.03135824203491211,100
True,min-degree,s2,MAP,0.23804473876953125,100
True,min-degree,s2,MargDist,0.08627963066101074,100
True,min-degree,s3,MAP,0.03456282615661621,100
True,min-degree,s3,MargDist,0.036939382553100586,100
True,min-degree,s4,MAP,0.1327824592590332,100
True,min-degree,s4,MargDist,0.09700822830200195,100
True,min-degree,s5,MAP,0.3458731174468994,100
True,min-degree,s5,MargDist,0.05796337127685547,100
True,min-degree,s6,MAP,2.7064294815063477,100
True,min-degree,s6,MargDist,0.06883811950683594,100
True,min-degree,s7,MAP,0.8711037635803223,100
True,min-degree,s7,MargDist,0.07903909683227539,100
True,min-degree,s8,MAP,0.21404004096984863,100
True,min-degree,s8,MargDist,0.10777020454406738,100
True,min-fill,s1,MAP,0.014177799224853516,1
True,min-fill,s1,MargDist,0.0068874359130859375,1
True,min-fill,s2,MAP,0.42727065086364746,1
True,min-fill,s2,MargDist,0.0838618278503418,1
True,min-fill,s3,MAP,0.1811046600341797,1
True,min-fill,s3,MargDist,0.11216354370117188,1
True,min-fill,s4,MAP,0.1237337589263916,1
True,min-fill,s4,MargDist,0.10317397117614746,1
True,min-fill,s5,MAP,0.1803112030029297,1
True,min-fill,s5,MargDist,0.15476274490356445,1
True,min-fill,s6,MAP,0.43196582794189453,1
True,min-fill,s6,MargDist,0.06296110153198242,1
True,min-fill,s7,MAP,0.10620665550231934,1
True,min-fill,s7,MargDist,0.06895232200622559,1
True,min-fill,s8,MAP,0.18619322776794434,1
True,min-fill,s8,MargDist,0.12054109573364258,1
True,min-fill,s1,MAP,0.014945745468139648,2
True,min-fill,s1,MargDist,0.0073089599609375,2
True,min-fill,s2,MAP,0.03724360466003418,2
True,min-fill,s2,MargDist,0.02192091941833496,2
True,min-fill,s3,MAP,0.24580907821655273,2
True,min-fill,s3,MargDist,0.08836960792541504,2
True,min-fill,s4,MAP,0.16335153579711914,2
True,min-fill,s4,MargDist,0.1436464786529541,2
True,min-fill,s5,MAP,0.08791637420654297,2
True,min-fill,s5,MargDist,0.03341865539550781,2
True,min-fill,s6,MAP,0.5226802825927734,2
True,min-fill,s6,MargDist,0.11839413642883301,2
True,min-fill,s7,MAP,0.5379178524017334,2
True,min-fill,s7,MargDist,0.1197195053100586,2
True,min-fill,s8,MAP,0.19773602485656738,2
True,min-fill,s8,MargDist,0.09838390350341797,2
True,min-fill,s1,MAP,0.10874390602111816,3
True,min-fill,s1,MargDist,0.07655191421508789,3
True,min-fill,s2,MAP,0.13226795196533203,3
True,min-fill,s2,MargDist,0.10269403457641602,3
True,min-fill,s3,MAP,0.483539342880249,3
True,min-fill,s3,MargDist,0.10337710380554199,3
True,min-fill,s4,MAP,0.1505119800567627,3
True,min-fill,s4,MargDist,0.11605668067932129,3
True,min-fill,s5,MAP,0.8632919788360596,3
True,min-fill,s5,MargDist,0.07011961936950684,3
True,min-fill,s6,MAP,2.8842968940734863,3
True,min-fill,s6,MargDist,0.07180380821228027,3
True,min-fill,s7,MAP,0.42736124992370605,3
True,min-fill,s7,MargDist,0.0915215015411377,3
True,min-fill,s8,MAP,0.1568005084991455,3
True,min-fill,s8,MargDist,0.09615015983581543,3
True,min-fill,s1,MAP,0.028911113739013672,4
True,min-fill,s1,MargDist,0.01718735694885254,4
True,min-fill,s2,MAP,0.07714962959289551,4
True,min-fill,s2,MargDist,0.059723854064941406,4
True,min-fill,s3,MAP,0.24195504188537598,4
True,min-fill,s3,MargDist,0.08891582489013672,4
True,min-fill,s4,MAP,0.10064697265625,4
True,min-fill,s4,MargDist,0.09048175811767578,4
True,min-fill,s5,MAP,0.2669961452484131,4
True,min-fill,s5,MargDist,0.09487628936767578,4
True,min-fill,s6,MAP,1.3726701736450195,4
True,min-fill,s6,MargDist,0.08877182006835938,4
True,min-fill,s7,MAP,0.3041071891784668,4
True,min-fill,s7,MargDist,0.07039737701416016,4
True,min-fill,s8,MAP,0.18015575408935547,4
True,min-fill,s8,MargDist,0.08014702796936035,4
True,min-fill,s1,MAP,0.029297828674316406,5
True,min-fill,s1,MargDist,0.02014923095703125,5
True,min-fill,s2,MAP,0.07848477363586426,5
True,min-fill,s2,MargDist,0.054848670959472656,5
True,min-fill,s3,MAP,0.23934721946716309,5
True,min-fill,s3,MargDist,0.0913090705871582,5
True,min-fill,s4,MAP,0.1606886386871338,5
True,min-fill,s4,MargDist,0.12037515640258789,5
True,min-fill,s5,MAP,0.06639575958251953,5
True,min-fill,s5,MargDist,0.01943230628967285,5
True,min-fill,s6,MAP,1.4088473320007324,5
True,min-fill,s6,MargDist,0.06956934928894043,5
True,min-fill,s7,MAP,0.18691658973693848,5
True,min-fill,s7,MargDist,0.10370326042175293,5
True,min-fill,s8,MAP,0.12462663650512695,5
True,min-fill,s8,MargDist,0.09988522529602051,5
True,min-fill,s1,MAP,0.12683892250061035,6
True,min-fill,s1,MargDist,0.10805559158325195,6
True,min-fill,s2,MAP,0.07338094711303711,6
True,min-fill,s2,MargDist,0.05370330810546875,6
True,min-fill,s3,MAP,0.08876752853393555,6
True,min-fill,s3,MargDist,0.05746173858642578,6
True,min-fill,s4,MAP,0.16329693794250488,6
True,min-fill,s4,MargDist,0.10624003410339355,6
True,min-fill,s5,MAP,0.24496150016784668,6
True,min-fill,s5,MargDist,0.09032392501831055,6
True,min-fill,s6,MAP,0.36321115493774414,6
True,min-fill,s6,MargDist,0.03710150718688965,6
True,min-fill,s7,MAP,0.2863006591796875,6
True,min-fill,s7,MargDist,0.10035324096679688,6
True,min-fill,s8,MAP,0.16723918914794922,6
True,min-fill,s8,MargDist,0.09553313255310059,6
True,min-fill,s1,MAP,0.10266637802124023,7
True,min-fill,s1,MargDist,0.052989959716796875,7
True,min-fill,s2,MAP,0.22699236869812012,7
True,min-fill,s2,MargDist,0.08365345001220703,7
True,min-fill,s3,MAP,0.15171051025390625,7
True,min-fill,s3,MargDist,0.10918402671813965,7
True,min-fill,s4,MAP,0.13794851303100586,7
True,min-fill,s4,MargDist,0.1044154167175293,7
True,min-fill,s5,MAP,0.6814532279968262,7
True,min-fill,s5,MargDist,0.0469973087310791,7
True,min-fill,s6,MAP,0.7255764007568359,7
True,min-fill,s6,MargDist,0.07153463363647461,7
True,min-fill,s7,MAP,0.1425015926361084,7
True,min-fill,s7,MargDist,0.08728957176208496,7
True,min-fill,s8,MAP,0.2042829990386963,7
True,min-fill,s8,MargDist,0.07831573486328125,7
True,min-fill,s1,MAP,0.00921177864074707,8
True,min-fill,s1,MargDist,0.0062084197998046875,8
True,min-fill,s2,MAP,0.18436241149902344,8
True,min-fill,s2,MargDist,0.10184144973754883,8
True,min-fill,s3,MAP,0.13045454025268555,8
True,min-fill,s3,MargDist,0.11926984786987305,8
True,min-fill,s4,MAP,0.11500930786132812,8
True,min-fill,s4,MargDist,0.08271026611328125,8
True,min-fill,s5,MAP,0.11405658721923828,8
True,min-fill,s5,MargDist,0.04791116714477539,8
True,min-fill,s6,MAP,0.17764496803283691,8
True,min-fill,s6,MargDist,0.10365033149719238,8
True,min-fill,s7,MAP,0.41774463653564453,8
True,min-fill,s7,MargDist,0.09027600288391113,8
True,min-fill,s8,MAP,0.24327492713928223,8
True,min-fill,s8,MargDist,0.09131217002868652,8
True,min-fill,s1,MAP,0.1305408477783203,9
True,min-fill,s1,MargDist,0.1571798324584961,9
True,min-fill,s2,MAP,0.03740406036376953,9
True,min-fill,s2,MargDist,0.030244112014770508,9
True,min-fill,s3,MAP,0.11955070495605469,9
True,min-fill,s3,MargDist,0.10121965408325195,9
True,min-fill,s4,MAP,0.1457076072692871,9
True,min-fill,s4,MargDist,0.11557602882385254,9
True,min-fill,s5,MAP,0.26938867568969727,9
True,min-fill,s5,MargDist,0.14500975608825684,9
True,min-fill,s6,MAP,0.13878607749938965,9
True,min-fill,s6,MargDist,0.029109954833984375,9
True,min-fill,s7,MAP,0.1903691291809082,9
True,min-fill,s7,MargDist,0.12469172477722168,9
True,min-fill,s8,MAP,0.17649412155151367,9
True,min-fill,s8,MargDist,0.1064605712890625,9
True,min-fill,s1,MAP,0.12547683715820312,10
True,min-fill,s1,MargDist,0.1128091812133789,10
True,min-fill,s2,MAP,0.11374974250793457,10
True,min-fill,s2,MargDist,0.05328106880187988,10
True,min-fill,s3,MAP,0.13611626625061035,10
True,min-fill,s3,MargDist,0.10758066177368164,10
True,min-fill,s4,MAP,0.11641764640808105,10
True,min-fill,s4,MargDist,0.13551092147827148,10
True,min-fill,s5,MAP,0.7431638240814209,10
True,min-fill,s5,MargDist,0.0807046890258789,10
True,min-fill,s6,MAP,0.30357980728149414,10
True,min-fill,s6,MargDist,0.08229756355285645,10
True,min-fill,s7,MAP,0.23188400268554688,10
True,min-fill,s7,MargDist,0.08952116966247559,10
True,min-fill,s8,MAP,0.12900686264038086,10
True,min-fill,s8,MargDist,0.10940289497375488,10
True,min-fill,s1,MAP,0.13630056381225586,11
True,min-fill,s1,MargDist,0.10904383659362793,11
True,min-fill,s2,MAP,0.4166533946990967,11
True,min-fill,s2,MargDist,0.10463142395019531,11
True,min-fill,s3,MAP,0.10509681701660156,11
True,min-fill,s3,MargDist,0.06793999671936035,11
True,min-fill,s4,MAP,0.1752181053161621,11
True,min-fill,s4,MargDist,0.17447543144226074,11
True,min-fill,s5,MAP,0.19168496131896973,11
True,min-fill,s5,MargDist,0.04676008224487305,11
True,min-fill,s6,MAP,1.4702165126800537,11
True,min-fill,s6,MargDist,0.06913399696350098,11
True,min-fill,s7,MAP,0.38068079948425293,11
True,min-fill,s7,MargDist,0.07594704627990723,11
True,min-fill,s8,MAP,0.12207198143005371,11
True,min-fill,s8,MargDist,0.0836477279663086,11
True,min-fill,s1,MAP,0.11406517028808594,12
True,min-fill,s1,MargDist,0.1008152961730957,12
True,min-fill,s2,MAP,0.0839385986328125,12
True,min-fill,s2,MargDist,0.04401874542236328,12
True,min-fill,s3,MAP,0.28414273262023926,12
True,min-fill,s3,MargDist,0.07771444320678711,12
True,min-fill,s4,MAP,0.16791796684265137,12
True,min-fill,s4,MargDist,0.08637118339538574,12
True,min-fill,s5,MAP,1.4653868675231934,12
True,min-fill,s5,MargDist,0.09025907516479492,12
True,min-fill,s6,MAP,1.4240829944610596,12
True,min-fill,s6,MargDist,0.07853412628173828,12
True,min-fill,s7,MAP,0.20275664329528809,12
True,min-fill,s7,MargDist,0.09922218322753906,12
True,min-fill,s8,MAP,0.15586304664611816,12
True,min-fill,s8,MargDist,0.10659956932067871,12
True,min-fill,s1,MAP,0.0967872142791748,13
True,min-fill,s1,MargDist,0.05663776397705078,13
True,min-fill,s2,MAP,0.13888096809387207,13
True,min-fill,s2,MargDist,0.10595583915710449,13
True,min-fill,s3,MAP,0.05506467819213867,13
True,min-fill,s3,MargDist,0.051139116287231445,13
True,min-fill,s4,MAP,0.13748645782470703,13
True,min-fill,s4,MargDist,0.1091156005859375,13
True,min-fill,s5,MAP,1.3263554573059082,13
True,min-fill,s5,MargDist,0.0857546329498291,13
True,min-fill,s6,MAP,0.0677950382232666,13
True,min-fill,s6,MargDist,0.023923635482788086,13
True,min-fill,s7,MAP,0.11109161376953125,13
True,min-fill,s7,MargDist,0.037827491760253906,13
True,min-fill,s8,MAP,0.11970162391662598,13
True,min-fill,s8,MargDist,0.09478092193603516,13
True,min-fill,s1,MAP,0.02922677993774414,14
True,min-fill,s1,MargDist,0.01664590835571289,14
True,min-fill,s2,MAP,0.04064059257507324,14
True,min-fill,s2,MargDist,0.038088083267211914,14
True,min-fill,s3,MAP,0.09278345108032227,14
True,min-fill,s3,MargDist,0.07251119613647461,14
True,min-fill,s4,MAP,0.14415764808654785,14
True,min-fill,s4,MargDist,0.10297560691833496,14
True,min-fill,s5,MAP,2.7291359901428223,14
True,min-fill,s5,MargDist,0.07609367370605469,14
True,min-fill,s6,MAP,0.1647794246673584,14
True,min-fill,s6,MargDist,0.09432268142700195,14
True,min-fill,s7,MAP,0.23229026794433594,14
True,min-fill,s7,MargDist,0.10280680656433105,14
True,min-fill,s8,MAP,0.20328474044799805,14
True,min-fill,s8,MargDist,0.12076807022094727,14
True,min-fill,s1,MAP,0.037995100021362305,15
True,min-fill,s1,MargDist,0.025450706481933594,15
True,min-fill,s2,MAP,0.03589224815368652,15
True,min-fill,s2,MargDist,0.03025674819946289,15
True,min-fill,s3,MAP,0.22303414344787598,15
True,min-fill,s3,MargDist,0.07180142402648926,15
True,min-fill,s4,MAP,0.19001340866088867,15
True,min-fill,s4,MargDist,0.11147594451904297,15
True,min-fill,s5,MAP,0.05495095252990723,15
True,min-fill,s5,MargDist,0.018544912338256836,15
True,min-fill,s6,MAP,0.770012378692627,15
True,min-fill,s6,MargDist,0.08307051658630371,15
True,min-fill,s7,MAP,0.7635917663574219,15
True,min-fill,s7,MargDist,0.09202885627746582,15
True,min-fill,s8,MAP,0.17633986473083496,15
True,min-fill,s8,MargDist,0.08354043960571289,15
True,min-fill,s1,MAP,0.052820444107055664,16
True,min-fill,s1,MargDist,0.025691986083984375,16
True,min-fill,s2,MAP,0.09867572784423828,16
True,min-fill,s2,MargDist,0.06815290451049805,16
True,min-fill,s3,MAP,0.042847394943237305,16
True,min-fill,s3,MargDist,0.03711891174316406,16
True,min-fill,s4,MAP,0.07732462882995605,16
True,min-fill,s4,MargDist,0.06509852409362793,16
True,min-fill,s5,MAP,0.17168736457824707,16
True,min-fill,s5,MargDist,0.08904695510864258,16
True,min-fill,s6,MAP,1.4248549938201904,16
True,min-fill,s6,MargDist,0.0751035213470459,16
True,min-fill,s7,MAP,0.18677473068237305,16
True,min-fill,s7,MargDist,0.08394002914428711,16
True,min-fill,s8,MAP,0.15780377388000488,16
True,min-fill,s8,MargDist,0.10888433456420898,16
True,min-fill,s1,MAP,0.03360104560852051,17
True,min-fill,s1,MargDist,0.01598381996154785,17
True,min-fill,s2,MAP,0.17278075218200684,17
True,min-fill,s2,MargDist,0.09646058082580566,17
True,min-fill,s3,MAP,0.12291431427001953,17
True,min-fill,s3,MargDist,0.11662721633911133,17
True,min-fill,s4,MAP,0.11918258666992188,17
True,min-fill,s4,MargDist,0.10317420959472656,17
True,min-fill,s5,MAP,0.12250638008117676,17
True,min-fill,s5,MargDist,0.04568362236022949,17
True,min-fill,s6,MAP,0.11170697212219238,17
True,min-fill,s6,MargDist,0.03375554084777832,17
True,min-fill,s7,MAP,0.24046635627746582,17
True,min-fill,s7,MargDist,0.11303210258483887,17
True,min-fill,s8,MAP,0.16268157958984375,17
True,min-fill,s8,MargDist,0.08660435676574707,17
True,min-fill,s1,MAP,0.010591983795166016,18
True,min-fill,s1,MargDist,0.007628202438354492,18
True,min-fill,s2,MAP,0.16430449485778809,18
True,min-fill,s2,MargDist,0.11205196380615234,18
True,min-fill,s3,MAP,0.5775153636932373,18
True,min-fill,s3,MargDist,0.10836005210876465,18
True,min-fill,s4,MAP,0.13762474060058594,18
True,min-fill,s4,MargDist,0.11839437484741211,18
True,min-fill,s5,MAP,0.3656003475189209,18
True,min-fill,s5,MargDist,0.0338900089263916,18
True,min-fill,s6,MAP,0.22334527969360352,18
True,min-fill,s6,MargDist,0.08881044387817383,18
